window_start_idx,window_end_idx,window_start_time,window_end_time,window_mid_time,h_q-10,r2_q-10,h_q-9,r2_q-9,h_q-8,r2_q-8,h_q-7,r2_q-7,h_q-6,r2_q-6,h_q-5,r2_q-5,h_q-4,r2_q-4,h_q-3,r2_q-3,h_q-2,r2_q-2,h_q-1,r2_q-1,h_q0,r2_q0,h_q1,r2_q1,h_q2,r2_q2,h_q3,r2_q3,h_q4,r2_q4,h_q5,r2_q5,h_q6,r2_q6,h_q7,r2_q7,h_q8,r2_q8,h_q9,r2_q9,h_q10,r2_q10
10950,14599,1929-12-29 00:00:00+00:00,1939-12-26 00:00:00+00:00,1934-12-28 00:00:00+00:00,0.7376286004581838,0.9928708965026317,0.7296092463074004,0.9933443660469587,0.7207903948690544,0.9939263589934908,0.7111797891795015,0.9946155613543988,0.7008187634753044,0.9953800977698549,0.6897822022502542,0.9961339091190682,0.6781702109189501,0.9967140706857465,0.6660854857791045,0.9968779001391694,0.6535930541162434,0.9963491954650451,0.6406782195309302,0.9949321955229659,0.6272448056816639,0.9926467958468553,0.6131826936417291,0.9897601188743939,0.59846701052308,0.986651469981844,0.5832153919470813,0.9836215173256546,0.5676837856995123,0.9807810730226557,0.5522382268396078,0.9780467079665321,0.537311124145434,0.9752294647261062,0.5233151805102491,0.9721779404459101,0.5105412337750288,0.968874794406434,0.4991104350561457,0.965422361983725,0.4889994691445853,0.9619659643046203
11315,14964,1930-12-29 00:00:00+00:00,1940-12-25 00:00:00+00:00,1935-12-28 00:00:00+00:00,0.7072260463008715,0.9920592511223607,0.7032043087851328,0.9924212630520649,0.6988031396524536,0.9927597185761411,0.693989282965509,0.9930636550521132,0.6887310405459971,0.9933189373288359,0.6829991146208194,0.9935070144318706,0.676764721824433,0.9936040711082881,0.6699915205256824,0.9935813832915638,0.6626182611918332,0.9934069477997245,0.6545354121378014,0.9930466841668489,0.6455751815256202,0.9924626444929714,0.6355534371632424,0.9916082247105371,0.6243934103442623,0.9904254875927272,0.6122873005258704,0.9888562765831118,0.599752690222155,0.9868814453435951,0.5874759569114917,0.984571812281871,0.5760457596546498,0.9820898972910267,0.565789387391813,0.9796240469728367,0.5567813634038797,0.977317886478316,0.5489387202570343,0.9752455430506317,0.5421124746277671,0.9734245949549272
11680,15329,1931-12-29 00:00:00+00:00,1941-12-25 00:00:00+00:00,1936-12-27 00:00:00+00:00,0.7012206211378107,0.9932217167619274,0.6963468272757899,0.9936982557890992,0.6915506295317622,0.9943274222705467,0.6870385348752959,0.9950907449302713,0.6830699717255772,0.9959127671109164,0.6799220938943973,0.9966350123790086,0.6778037554219124,0.9970167019496202,0.6767216383949701,0.9968064907728269,0.6763665608142284,0.9958900171995899,0.6761364914333307,0.9943817210968862,0.6753198403990237,0.9924917911081936,0.6733105968725681,0.9902865687399192,0.6697712232757096,0.9876638087612974,0.6647440867101554,0.9845616998920306,0.6586288369346163,0.9811105368630806,0.6519858309666472,0.9775774402361102,0.6453129496763643,0.9742228164801243,0.6389384484125115,0.9712127900544075,0.6330272310225084,0.9686121098884213,0.6276323062406061,0.9664154908482787,0.6227444718630887,0.9645815053297874
12045,15694,1932-12-28 00:00:00+00:00,1942-12-25 00:00:00+00:00,1937-12-27 00:00:00+00:00,0.7832375751131138,0.9669725452544939,0.7767042233703614,0.9672185018319658,0.7698067772097497,0.9675922257488813,0.7626111758563907,0.9681358392610158,0.7552113692817849,0.9688950933701241,0.747720155639854,0.9699095876230124,0.7402443859424482,0.9711944731007836,0.732841721024277,0.9727140390105441,0.7254693751173593,0.9743555512515673,0.7179600575818992,0.9759225707994993,0.7100767624161164,0.9771690952629326,0.701659118103857,0.9778757203257458,0.6927713439124965,0.9779336160336731,0.6837135653475901,0.9773833699169125,0.6748776389180369,0.9763815552390701,0.6665803948296894,0.9751234433795268,0.6589906283108096,0.9737768793649986,0.6521477005183387,0.9724553564997954,0.6460131315500919,0.9712216893751378,0.6405147648248445,0.9701030381140847,0.635573154542665,0.9691053048663948
12410,16059,1933-12-28 00:00:00+00:00,1943-12-25 00:00:00+00:00,1938-12-27 00:00:00+00:00,0.7416960369286527,0.9977066644226983,0.736301588318785,0.9974851119212004,0.7303159018556733,0.9972294046987401,0.7236850524046882,0.9969300719704963,0.7163727281468303,0.9965698937171588,0.7083777953763737,0.9961208061185314,0.6997553646048686,0.9955435991014906,0.6906323754933731,0.9947911411875308,0.6812058130856562,0.9938093293448477,0.6717235136203321,0.9925283364235028,0.6624655842880038,0.9908555067285078,0.6537333737576562,0.9887011137644938,0.6458162910794575,0.9860411579321335,0.6389171001557143,0.982965764094285,0.6330839160135653,0.9796614915781168,0.6282129062894021,0.9763413757941581,0.6241157425244069,0.9731795608561353,0.6205948566249968,0.970284182982189,0.617487808530249,0.9677025936805642,0.6146791654996324,0.9654396127589758,0.6120943454758647,0.9634756256098433
12775,16424,1934-12-28 00:00:00+00:00,1944-12-24 00:00:00+00:00,1939-12-27 00:00:00+00:00,0.7920037101206552,0.9985521594284241,0.7876885072755909,0.9985262603416729,0.782604314091223,0.9985072179186785,0.7765594307653747,0.998494943791162,0.7693293431782451,0.9984872599071624,0.7606642271963695,0.998478438011891,0.7503079830597779,0.9984579400430047,0.7380357512929907,0.9984109974599136,0.7237172847364446,0.9983234378404786,0.7074068756027947,0.9981914424737689,0.6894388612722863,0.9980311853742355,0.6704715507637138,0.99787894576026,0.6514044728163322,0.9977788139882892,0.6331564031672214,0.997766142844162,0.6164193028770067,0.9978547707245066,0.6015394765033469,0.9980319682275671,0.5885583293864357,0.9982642623393976,0.5773299235762595,0.9985112387436731,0.5676302880923729,0.9987385727819257,0.5592260464511332,0.9989243825904353,0.5519065978523542,0.9990591697330978
13140,16789,1935-12-28 00:00:00+00:00,1945-12-24 00:00:00+00:00,1940-12-26 00:00:00+00:00,0.8120237627785952,0.9926434215876037,0.8040322946591157,0.993006673147086,0.7951046481415017,0.9934110470258128,0.785164432329885,0.9938572296900259,0.7741659897457301,0.9943417550698038,0.7621164684330227,0.9948536099189104,0.7490985523886577,0.9953705403444696,0.7352843243275325,0.9958569291138601,0.7209272219149437,0.9962636630106024,0.7063246418727896,0.9965250593866137,0.6917643027104402,0.9965486825294636,0.6774901413687433,0.9962137770059147,0.6637148579971208,0.9954055793663747,0.6506568117846403,0.9940727046759888,0.6385444776609851,0.9922556204828666,0.6275693224342844,0.9900672718385722,0.617830483514908,0.9876521985211801,0.609317727606524,0.9851499136066185,0.6019356637011969,0.9826724043417846,0.5955440854287412,0.9802965186461144,0.5899925151961645,0.9780669651285493
13505,17154,1936-12-27 00:00:00+00:00,1946-12-24 00:00:00+00:00,1941-12-26 00:00:00+00:00,0.6750135878447769,0.9634579630293201,0.671212064041514,0.9651925137634729,0.6671716451329524,0.9670869526787177,0.6629967700617397,0.9690791163007014,0.6588725156757598,0.9710552969416744,0.6550696060134931,0.9728576902932656,0.6518987632351622,0.9743411333514694,0.6495866968864268,0.9754926333120956,0.6481148390160434,0.9765476969329644,0.6471592363184905,0.9779344903401558,0.646216963008831,0.9799483010562147,0.6447908236487135,0.982402836538872,0.6424911675707529,0.9846907821012388,0.6391031373922398,0.9862448632541978,0.634643644656213,0.9868799333976639,0.6293329887866883,0.9867414226810948,0.6234914301564233,0.9860850318276078,0.6174403667412542,0.9851323952986059,0.6114458059796991,0.9840352519588901,0.6056981268399987,0.9828892737886812,0.6003139692416243,0.9817542108412695
13870,17519,1937-12-27 00:00:00+00:00,1947-12-24 00:00:00+00:00,1942-12-26 00:00:00+00:00,0.7159917766900858,0.9926698761640456,0.7139281717132615,0.9933318690622197,0.7120907841812154,0.9941208489771215,0.7106068137685083,0.9950371824767299,0.7096090380020924,0.9960570320511631,0.7091972748973558,0.9971161933910561,0.7093679302577797,0.9980958970643226,0.70992054279221,0.9988235151687919,0.7103958943953154,0.9991033723610372,0.7101436196141764,0.998776819241951,0.7085645318749654,0.9977796614714878,0.7053991039191322,0.9961594902764126,0.7008401761643946,0.9940539829847937,0.6953971648114068,0.9916566135299824,0.689645666879887,0.9891790025343228,0.684034633198343,0.9868087669957518,0.6788215219877299,0.9846754761729556,0.674102932205849,0.9828401266093673,0.6698771409434351,0.9813074029538008,0.6660973351152455,0.980047726906637,0.6627040060235276,0.9790172787821283
14235,17884,1938-12-27 00:00:00+00:00,1948-12-23 00:00:00+00:00,1943-12-26 00:00:00+00:00,0.6915535032231683,0.9835459190319771,0.6888126880041316,0.9847024853674275,0.686086638429474,0.9860338277186217,0.6834877820977684,0.9875225849642664,0.6811567021613898,0.9891006812522298,0.6792209882784358,0.9906150835611179,0.677690129204107,0.9918070426205449,0.676283712018565,0.9923631757532134,0.6743055763022953,0.9920973979131023,0.6708071224384268,0.991183292703716,0.6651027981581503,0.9901744924037462,0.6572139919503485,0.9896931493546387,0.6478018177177961,0.990019820531476,0.6377278178458341,0.9908998381624771,0.627674414651684,0.9917378425113222,0.6180322384760598,0.9920390231345485,0.6089729897419085,0.9916748637388839,0.6005543103409895,0.9908021299215339,0.5927840759032369,0.989657849200654,0.5856468534613559,0.9884335296877619,0.5791133993253533,0.9872458863877284
14600,18249,1939-12-27 00:00:00+00:00,1949-12-23 00:00:00+00:00,1944-12-25 00:00:00+00:00,0.7134376797508905,0.990897154189257,0.7112431469980076,0.991574282224798,0.7089227212291553,0.9923227241991016,0.7064543555610006,0.9931368067465994,0.7037801742320194,0.9940026941630861,0.7007760710160267,0.994896951184337,0.6972151387157335,0.9957858406465955,0.6927406549310786,0.9966228615359591,0.6868775934406691,0.9973414781660049,0.6791190849747238,0.9978493450938379,0.6691114140453834,0.9980442088376786,0.6568920539127785,0.9978531963034378,0.6430152454297207,0.9972429737051062,0.6284079669272291,0.9961763898004311,0.6140334276484448,0.9946224143588164,0.6006022224587418,0.992655763277186,0.5884762566618696,0.9904773404157474,0.5777358113674491,0.9883104818646744,0.5682997604027383,0.9863096573068942,0.5600213949905696,0.9845450058260808,0.5527423532778449,0.9830279970818631
14965,18614,1940-12-26 00:00:00+00:00,1950-12-23 00:00:00+00:00,1945-12-25 00:00:00+00:00,0.7559611342666654,0.9907075899133602,0.7505588029983249,0.9916359639203977,0.7445269191254033,0.9926206948121715,0.7378166254608743,0.9936425309664728,0.730375347362932,0.9946744518569951,0.7221325774183031,0.9956805782885899,0.7129815417561689,0.9966120968939286,0.7027700997421084,0.9973969821828591,0.6913224580192674,0.9979194949769534,0.6785087480939102,0.9979813940718424,0.6643521178628954,0.9972270160432405,0.6491240310785157,0.9950178436243128,0.6333746812548655,0.9903567368823276,0.6178753887353771,0.9822607104566597,0.603426030051647,0.9707451049847455,0.5905637277785355,0.9572294513562978,0.5794282206360754,0.9435648970874074,0.5698755492167104,0.9310094469128846,0.5616550804038386,0.9200614615434484,0.5545187770496307,0.910741654076798,0.5482610354967653,0.9028664423975157
15330,18979,1941-12-26 00:00:00+00:00,1951-12-23 00:00:00+00:00,1946-12-25 00:00:00+00:00,0.6359290488238446,0.9874163687430464,0.6321858454801038,0.9882757474691723,0.6287472836599904,0.9890684976338416,0.6258536047585889,0.9897069702075391,0.6237703526679536,0.9900813109229357,0.6227508826620489,0.990089413473395,0.6230005944861607,0.9897034054755209,0.6246627492100482,0.9890425830752892,0.6278235316485934,0.9883913871795887,0.63250179506455,0.988141694492116,0.6385749134955326,0.9886266842342979,0.6455793407301532,0.9896939796067786,0.6524370307520838,0.9902221800399615,0.6576142456643377,0.9885846087028208,0.6600387329622425,0.9840891164206569,0.6597603515406235,0.97751852619723,0.6575708837671267,0.9702361255313207,0.6543096247265812,0.9632779187337028,0.6505520671697134,0.9571433288128913,0.6466221448223393,0.9519586761021418,0.6426879853567584,0.9476671369106808
15695,19344,1942-12-26 00:00:00+00:00,1952-12-22 00:00:00+00:00,1947-12-25 00:00:00+00:00,0.6502542989179233,0.9766129718299533,0.6476086019784635,0.9786275483268937,0.6454707869750738,0.9808693290965533,0.6440883566444028,0.9833043849662926,0.6437646457815585,0.9858567890599932,0.6448665924184702,0.988388702784078,0.64784399250192,0.9906749286436156,0.653275408825103,0.9923638014377231,0.6619358486848743,0.9929024877295148,0.6747318933227007,0.9914288486089563,0.6919823031461376,0.9868603000277162,0.7117157451768885,0.9787550977136348,0.7291227878380582,0.9684087556953305,0.7397586911353957,0.9578989645772499,0.7426940174953609,0.9482401589307154,0.7399042432426057,0.9394930921966959,0.7340862296648227,0.9316593277025681,0.7272571442431157,0.9248633682815958,0.720502580066343,0.9191590887434604,0.7142677387688712,0.9144663163019955,0.708670848242446,0.9106295800838339
16060,19709,1943-12-26 00:00:00+00:00,1953-12-22 00:00:00+00:00,1948-12-24 00:00:00+00:00,0.7536167889733338,0.9852934406251932,0.7506400859594416,0.9857226561840199,0.7480469278764444,0.9860997971527428,0.7462464942464857,0.9863536263701101,0.7458445961406284,0.9864235563081252,0.7476585794125146,0.9863209595652713,0.7526425775601548,0.9861763358217033,0.7616290787214876,0.9861791537276503,0.7747755479796473,0.9864033651141532,0.7907824703692949,0.9866934882708833,0.8066427446099692,0.9867945707555043,0.8189698499647943,0.9865868206753795,0.8259997226888877,0.9860946116225303,0.828061820437206,0.9853618896455745,0.8265614842376477,0.9844381875475852,0.8229557965107684,0.9834094402828024,0.8183225636585191,0.9823787731048756,0.813333248129541,0.981427261685856,0.8083618990399027,0.9805965378252999,0.8035975461511439,0.9798946477082057,0.7991239101651693,0.9793100352470714
16425,20074,1944-12-25 00:00:00+00:00,1954-12-22 00:00:00+00:00,1949-12-24 00:00:00+00:00,0.7758297046316492,0.9772489838603939,0.7700606195003505,0.9771413837600272,0.7640343244625533,0.9772542250267572,0.757899614807566,0.9776766673602203,0.7518534311499643,0.9784679765834337,0.7461221676247081,0.979588547335693,0.7409458128397475,0.9808187775893342,0.7366034399277372,0.9817252021071458,0.7335252167319571,0.9817164192738045,0.7324394253530596,0.9800975183666724,0.7342126730446259,0.9760509883982611,0.7389389316565539,0.9689302235150486,0.7449993826765728,0.9590677158544052,0.7499578921476239,0.9478272794849764,0.7524404695654385,0.9365468755695987,0.7524923220989516,0.926052277511954,0.7508131467224154,0.9167844802645552,0.7481384770227824,0.9088805761957645,0.7450110107094343,0.9022595205674722,0.7417682655596216,0.8967392889292456,0.738597473588029,0.89212096665429
16790,20439,1945-12-25 00:00:00+00:00,1955-12-22 00:00:00+00:00,1950-12-24 00:00:00+00:00,0.7623955067359286,0.9370316098748326,0.7579224911565968,0.9377658932643557,0.7537121192675695,0.9391228230192685,0.7499930245661641,0.9413216252759408,0.7470153458069546,0.9445776568744415,0.7449871495792181,0.94903260536894,0.7439327514012966,0.9546529646561692,0.7434554036900013,0.9611561264389917,0.7425361549308409,0.9680706095814953,0.7397312770692936,0.9748962273597153,0.7339145579202341,0.9811528312904296,0.7249455927862419,0.9864162249731093,0.7136299206539174,0.9905028335237003,0.7011972539971886,0.9934842135469604,0.6888034429303702,0.9955085151516372,0.6772563772698817,0.9967232265002821,0.6669640092591049,0.9972933438450748,0.658024422180649,0.9973972084601663,0.6503549613023941,0.9971967515067965,0.64379557907479,0.9968172107921309,0.6381707044530095,0.9963448848483697
17155,20804,1946-12-25 00:00:00+00:00,1956-12-21 00:00:00+00:00,1951-12-24 00:00:00+00:00,0.6182659789217413,0.9363180621527002,0.6150617992505002,0.9365985498025992,0.6126716700483996,0.9373349934723482,0.6115512677988555,0.9387498130652993,0.6123045155129548,0.9411400314005813,0.6157326029998578,0.9448884523168842,0.6228783808171233,0.9504389458261545,0.6349946466294167,0.9581556200272806,0.6532664470929025,0.9679460687765296,0.6780001094938097,0.9786581498929167,0.7070988834377833,0.9878624655003699,0.734986580093373,0.9932597184328211,0.7551463754357931,0.9947897601532546,0.7649422457906546,0.9940450040327672,0.7662219390240023,0.9923543438629897,0.7623595287813804,0.9903586953178234,0.7561073059757855,0.988340490378993,0.7491153675829706,0.9864327718566874,0.7422013229019898,0.9846917133134556,0.735706278973742,0.983130016482902,0.7297367504537579,0.9817385163966739
17520,21169,1947-12-25 00:00:00+00:00,1957-12-21 00:00:00+00:00,1952-12-23 00:00:00+00:00,0.7082301544788195,0.88962803146447,0.7039130408989343,0.8891939669220196,0.7000833934837346,0.88944390725032,0.6970950998083087,0.8907409772503326,0.6954058741721721,0.8935772041514312,0.6956050047619703,0.898621687781355,0.6984373970557994,0.9067704465168882,0.7047422391795701,0.9190423155821467,0.7150096554770368,0.9357518916610055,0.7279814248548425,0.9544647336506106,0.7390752821129712,0.9698069100257373,0.7428240797323205,0.9786901373954063,0.7380611576396603,0.9822605831745043,0.7278648854965224,0.9824969052868501,0.7159318989503275,0.9808462522925735,0.7045228798418963,0.9782709721652606,0.6944852138794636,0.9753509362039066,0.6859140600475396,0.9724194237825174,0.6786325838290885,0.9696591148960225,0.672411131412881,0.9671544664909719,0.6670425047536347,0.9649286743551387
17885,21534,1948-12-24 00:00:00+00:00,1958-12-21 00:00:00+00:00,1953-12-23 00:00:00+00:00,0.5939575201000861,0.9202148642115007,0.5902248587049154,0.9225362657650023,0.5870282252473628,0.9257780392857472,0.5848376137760561,0.9302860712214432,0.5843570756957838,0.9364757941874877,0.5866651103729609,0.9447567999003312,0.5934493972080296,0.955281374642937,0.6072798379895757,0.9672961572489103,0.6313797183123434,0.9780548709045365,0.6670634938649153,0.9829991264409336,0.7082398112228242,0.9808852509814682,0.7431341634755048,0.9773347718884763,0.7660413046276698,0.9768313003673679,0.7785761177960273,0.97871887158096,0.783887139495257,0.9810960234381036,0.7846380053647566,0.9830833412797516,0.7828572452909803,0.9845787020364062,0.7798987631532905,0.985691562355541,0.7765394370643879,0.9865280524979614,0.7731696987386119,0.9871615957496714,0.7699611092520464,0.9876427415990156
18250,21899,1949-12-24 00:00:00+00:00,1959-12-21 00:00:00+00:00,1954-12-23 00:00:00+00:00,0.7718752498788977,0.962826487963576,0.766902590537856,0.9626710224415662,0.7615565941193639,0.9627566019257442,0.7558321822681142,0.9632156115888583,0.749696530771724,0.9642098077784279,0.7430706173586111,0.9659151338922557,0.7358229641781054,0.9684861100777367,0.7277791925868653,0.9719832553579404,0.7187317614693909,0.9762522049958199,0.7084299801432087,0.9808040474740515,0.6965786964817691,0.984849836195985,0.6829422725232215,0.9875287352667914,0.6675984369579021,0.987939154747996,0.6511812873895272,0.9848990460679801,0.6347993561700233,0.9775335636686736,0.6195344510602621,0.9665048592866928,0.605987509576907,0.9537244956858054,0.5942609502603999,0.9409734451161783,0.584180826563997,0.9292522980401805,0.5754862396651995,0.9189133303634449,0.5679240428637504,0.9099584294368283
18615,22264,1950-12-24 00:00:00+00:00,1960-12-20 00:00:00+00:00,1955-12-23 00:00:00+00:00,0.617932121585605,0.9988674936029024,0.6145581655509554,0.9989595096073972,0.6115045941465937,0.9990356984489084,0.609083459334183,0.9990974967505701,0.6077115547175119,0.9991535507156849,0.6079011722016918,0.9992195545480003,0.6102045753291101,0.9993084210940518,0.6150674723000893,0.9994009758147055,0.6225448758940818,0.9993947679887498,0.6319281951671362,0.9990655917338346,0.6415912197151111,0.9981242796834807,0.6494922394048364,0.9963826504498735,0.6541822840381858,0.9938614152083911,0.6554088222522263,0.9907399064306789,0.6538459244382572,0.9872627476549887,0.6504527580335849,0.983671692074483,0.6460409040084782,0.9801542813692624,0.6411572038115366,0.9768221225294068,0.636130797067089,0.9737221452112175,0.6311516087538394,0.9708616993402611,0.6263292891796227,0.9682302806047047
18980,22629,1951-12-24 00:00:00+00:00,1961-12-20 00:00:00+00:00,1956-12-22 00:00:00+00:00,0.7270494185393543,0.9449639887954736,0.7196909982451153,0.9464608522428191,0.711353476883103,0.9483768523210999,0.7019163068732952,0.950833686164279,0.691273726145073,0.9539712387413473,0.6793514244035652,0.9579102545403781,0.6661174510060356,0.9626526501685329,0.6515735067301326,0.9679041591946524,0.6357241885198688,0.972928208410787,0.6185708719644596,0.9767441974773402,0.6002179155573321,0.9787959653269923,0.5810676852621304,0.9794280303372438,0.5618897657709915,0.9795322318903756,0.5436223755214962,0.9798620418093925,0.5270385348034237,0.9807124400702014,0.5125227880636425,0.9819995146876307,0.5000730293825363,0.9834805669688392,0.48944910905891714,0.9849297597001367,0.48033112587493293,0.9862117029534142,0.472416940749705,0.9872782819505032,0.46545982604639474,0.9881362867579953
19345,22994,1952-12-23 00:00:00+00:00,1962-12-20 00:00:00+00:00,1957-12-22 00:00:00+00:00,0.5738289597493981,0.9915862051963,0.5706775610983389,0.9921196646296396,0.5679346224996265,0.9925886432456007,0.5660616538598086,0.9929394131801572,0.5657677070159791,0.9931202298319338,0.5680792414479966,0.9930873363818103,0.5743478117832069,0.9927805781466545,0.5859848783383936,0.9920155099060222,0.6034540895086379,0.9903145803633072,0.6244153323651683,0.9870636473569043,0.6433229563794188,0.9821742656613549,0.6551170916523605,0.9760695186999824,0.6587678177229405,0.9691499227470023,0.6563702539124756,0.961952132969911,0.6506318839087192,0.9551581523841618,0.643551776902226,0.9492489638528545,0.6362714321060994,0.944377344215426,0.6293347200035545,0.940476831863275,0.6229491925720096,0.9373937265649812,0.617156483262721,0.934962880023901,0.6119262245426724,0.933038177379626
19710,23359,1953-12-23 00:00:00+00:00,1963-12-20 00:00:00+00:00,1958-12-22 00:00:00+00:00,0.8769903808831958,0.9779068438581856,0.8676668676795273,0.9784532720281541,0.8569908569866233,0.9791522849771364,0.8447857330613379,0.9800123706544355,0.830910864613729,0.9810270801063862,0.8153024375645556,0.9821781403033745,0.7980093921680734,0.9834580438517925,0.7792088871622207,0.9849157117548446,0.759216793178866,0.9867039429003598,0.7385510975432851,0.9890713680764188,0.7180636033141645,0.9921961376905218,0.6989490053570193,0.9957729008567793,0.6822878828678158,0.9986406719848009,0.6683321051158171,0.9992916707766712,0.6565026721301225,0.9971414228565344,0.64611311135364,0.9928523886630432,0.6367899421520432,0.9875048210082861,0.6283979630801707,0.9819319359786457,0.6208777449314552,0.9766005449310976,0.6141691475254448,0.9717172005053604,0.6081974807913587,0.9673430441480751
20075,23724,1954-12-23 00:00:00+00:00,1964-12-19 00:00:00+00:00,1959-12-22 00:00:00+00:00,0.8272382842772656,0.969009472983375,0.8210075784814732,0.9701972709778519,0.8141160950500745,0.9716090423154643,0.806595798830253,0.9732504861393342,0.7985972601823477,0.9750835174660581,0.7904885172403441,0.9769897484613091,0.7830098759198592,0.9787357887218538,0.7774974009668365,0.9799895184020906,0.7761473274314553,0.9804916182335079,0.7820689089186864,0.9804977858102588,0.7982242586494855,0.9812567016835619,0.8240934753612496,0.9839334032456469,0.8524331573867255,0.9866657998590662,0.8737797580033244,0.9868959978835895,0.8849433332926131,0.985115435792837,0.8883068058008208,0.9825978620683697,0.8871478647289052,0.9799870737994892,0.883763556505218,0.9775215648956491,0.879458038708651,0.9752809332969667,0.8749035208548921,0.9732815741346569,0.8704245857388903,0.9715130933492688
20440,24089,1955-12-23 00:00:00+00:00,1965-12-19 00:00:00+00:00,1960-12-21 00:00:00+00:00,0.8251213860481503,0.9761185986446961,0.8196524157905198,0.9769411536508644,0.8136089232817907,0.97782099060565,0.8069810555794119,0.9787226851590138,0.7998222787187619,0.9795896320307217,0.7923157489525198,0.9803324729369528,0.7849070989576846,0.9807926788677397,0.7785668281608719,0.9806423181224773,0.7752527759482025,0.9791553549235141,0.7784225855419283,0.9748142717080194,0.7922847774307016,0.9652315046220018,0.8168630655567717,0.9494184320453122,0.8433497894536109,0.9314346675239094,0.8626127558411595,0.9165832718349505,0.8732538236834796,0.9061186746610831,0.8778365161775276,0.8989294532389998,0.8788741311002064,0.8937958307889151,0.8779669656858518,0.8899147801760608,0.8760173284431739,0.8868164818876579,0.8735194863774914,0.8842300837113743,0.8707471080251158,0.8819960483378233
20805,24454,1956-12-22 00:00:00+00:00,1966-12-19 00:00:00+00:00,1961-12-21 00:00:00+00:00,0.7859947274077129,0.8770363099976747,0.781071892997495,0.8790403666861146,0.775786360760967,0.8816336233534221,0.7702815001102552,0.8849870222947148,0.7648594802265619,0.8892996991148286,0.7600922576713663,0.8947780008034425,0.757010256107882,0.9016114361711988,0.7574356557455113,0.9100087786203221,0.764508873816428,0.9203563677990106,0.7829664998535526,0.9330436039702743,0.816794263535323,0.946446467722482,0.8617551122110882,0.9555407837586448,0.9041195092817131,0.9585648678656243,0.9342866062952494,0.958594499500274,0.9520748737132135,0.9576976447733924,0.9610722416461612,0.9564449605235646,0.9646748262574396,0.955020013764096,0.9651976931274674,0.9535440622226504,0.9640493629472694,0.9521023831822406,0.9620463570363154,0.9507441962373615,0.9596509944144495,0.9494912041396222
21170,24819,1957-12-22 00:00:00+00:00,1967-12-19 00:00:00+00:00,1962-12-21 00:00:00+00:00,0.5815854306646063,0.8749492959748065,0.5807846650061164,0.876976008520949,0.5804966514983876,0.8799627201893827,0.5810802534541899,0.8844337095765085,0.5831290913571563,0.8912152197494998,0.5876380054753447,0.9015370454459385,0.5962716660331566,0.9169145305784844,0.6116844170178933,0.9380885630457996,0.6374346493726837,0.9619478108007986,0.676465744351102,0.9795069745936585,0.7285988712740036,0.9844959506066077,0.7870350021148018,0.9804012403425261,0.8361918697095626,0.9733104597141946,0.8666958185491275,0.9670046804602219,0.8817033843720801,0.9619966504150266,0.8873479264109756,0.9578025226685394,0.8880241264243566,0.9541136306716872,0.8862686639657547,0.9508138688724913,0.8834411788831609,0.9478608128734745,0.8802409982816918,0.9452282302750538,0.8770128515656819,0.9428889035402289
21535,25184,1958-12-22 00:00:00+00:00,1968-12-18 00:00:00+00:00,1963-12-21 00:00:00+00:00,0.7222464605423992,0.9648908223609548,0.7205186606556212,0.9651921913934803,0.7187996233215794,0.9656378940331838,0.7171541819329466,0.9663085277720506,0.715694999428782,0.9673302715686326,0.7146320273397776,0.9688891633923947,0.7143821256049491,0.9712233438107705,0.7157906030184429,0.9745349846957833,0.7204808644229792,0.9787219854604523,0.7310254083054268,0.9829624659670596,0.7496525986880932,0.9857951272939727,0.7741927188770997,0.9862773591881624,0.7964333065689273,0.9847311862584069,0.8097568761346465,0.9822140894660596,0.8143273773840533,0.9796194012530441,0.8133331299545173,0.9773161337962257,0.8095147309670725,0.9753535587120835,0.8045189243023028,0.9736790287461453,0.7992097188614246,0.9722301465072528,0.7940065418013633,0.9709580959672908,0.7890957900038454,0.9698282847140444
21900,25549,1959-12-22 00:00:00+00:00,1969-12-18 00:00:00+00:00,1964-12-20 00:00:00+00:00,0.612182598047238,0.9709046444230413,0.6113645971626906,0.9715125525103939,0.6111028892332917,0.9721904116212186,0.6117571752390057,0.9729325082677757,0.6138960441426424,0.9737297648898129,0.6184271876394054,0.9745719763579541,0.6268233431080917,0.9754557810634311,0.6415542962431501,0.97640699413672,0.6670024601151846,0.9775151260268299,0.7108754288471635,0.9787650128344066,0.7808161703663968,0.9789703924894918,0.8628892152508041,0.9768732276372545,0.9212852893597624,0.975043441717004,0.9468324759397618,0.974397932808148,0.952941100313859,0.9740888942545963,0.9508082697485168,0.9739041183753554,0.9457180677414374,0.973856092770201,0.9398147468698271,0.9739052212763621,0.9339412944931472,0.9739955205915771,0.9284167898561179,0.9740884048749429,0.9233432740478567,0.97416490704691
