time,value
2014-06-13 00:00:00+00:00,280.0
2014-06-20 00:00:00+00:00,577.0
2014-06-27 00:00:00+00:00,437.0
2014-07-04 00:00:00+00:00,329.0
2014-07-11 00:00:00+00:00,348.0
2014-07-18 00:00:00+00:00,285.0
2014-07-25 00:00:00+00:00,339.0
2014-08-01 00:00:00+00:00,321.0
2014-08-08 00:00:00+00:00,260.0
2014-08-15 00:00:00+00:00,343.0
2014-08-22 00:00:00+00:00,309.0
2014-08-29 00:00:00+00:00,304.0
2014-09-05 00:00:00+00:00,309.0
2014-09-12 00:00:00+00:00,317.0
2014-09-19 00:00:00+00:00,279.0
2014-09-26 00:00:00+00:00,279.0
2014-10-03 00:00:00+00:00,336.0
2014-10-10 00:00:00+00:00,370.0
2014-10-17 00:00:00+00:00,382.0
2014-10-24 00:00:00+00:00,305.0
2014-10-31 00:00:00+00:00,297.0
2014-11-07 00:00:00+00:00,340.0
2014-11-14 00:00:00+00:00,490.0
2014-11-21 00:00:00+00:00,358.0
2014-11-28 00:00:00+00:00,341.0
2014-12-05 00:00:00+00:00,324.0
2014-12-12 00:00:00+00:00,260.0
2014-12-19 00:00:00+00:00,281.0
2014-12-26 00:00:00+00:00,277.0
2015-01-02 00:00:00+00:00,265.0
2015-01-09 00:00:00+00:00,248.0
2015-01-16 00:00:00+00:00,281.0
2015-01-23 00:00:00+00:00,248.0
2015-01-30 00:00:00+00:00,297.0
2015-02-06 00:00:00+00:00,239.0
2015-02-13 00:00:00+00:00,296.0
2015-02-20 00:00:00+00:00,256.0
2015-02-27 00:00:00+00:00,270.0
2015-03-06 00:00:00+00:00,231.0
2015-03-13 00:00:00+00:00,264.0
2015-03-20 00:00:00+00:00,237.0
2015-03-27 00:00:00+00:00,304.0
2015-04-03 00:00:00+00:00,242.0
2015-04-10 00:00:00+00:00,239.0
2015-04-17 00:00:00+00:00,259.0
2015-04-24 00:00:00+00:00,335.0
2015-05-01 00:00:00+00:00,411.0
2015-05-08 00:00:00+00:00,410.0
2015-05-15 00:00:00+00:00,309.0
2015-05-22 00:00:00+00:00,314.0
2015-05-29 00:00:00+00:00,265.0
2015-06-05 00:00:00+00:00,305.0
2015-06-12 00:00:00+00:00,251.0
2015-06-19 00:00:00+00:00,219.0
2015-06-26 00:00:00+00:00,263.0
2015-07-03 00:00:00+00:00,320.0
2015-07-10 00:00:00+00:00,295.0
2015-07-17 00:00:00+00:00,245.0
2015-07-24 00:00:00+00:00,317.0
2015-07-31 00:00:00+00:00,262.0
2015-08-07 00:00:00+00:00,281.0
2015-08-14 00:00:00+00:00,259.0
2015-08-21 00:00:00+00:00,262.0
2015-08-28 00:00:00+00:00,279.0
2015-09-04 00:00:00+00:00,353.0
2015-09-11 00:00:00+00:00,528.0
2015-09-18 00:00:00+00:00,530.0
2015-09-25 00:00:00+00:00,323.0
2015-10-02 00:00:00+00:00,272.0
2015-10-09 00:00:00+00:00,268.0
2015-10-16 00:00:00+00:00,296.0
2015-10-23 00:00:00+00:00,290.0
2015-10-30 00:00:00+00:00,283.0
2015-11-06 00:00:00+00:00,358.0
2015-11-13 00:00:00+00:00,337.0
2015-11-20 00:00:00+00:00,309.0
2015-11-27 00:00:00+00:00,277.0
2015-12-04 00:00:00+00:00,359.0
2015-12-11 00:00:00+00:00,243.0
2015-12-18 00:00:00+00:00,263.0
2015-12-25 00:00:00+00:00,239.0
2016-01-01 00:00:00+00:00,247.0
2016-01-08 00:00:00+00:00,283.0
2016-01-15 00:00:00+00:00,267.0
2016-01-22 00:00:00+00:00,237.0
2016-01-29 00:00:00+00:00,283.0
2016-02-05 00:00:00+00:00,245.0
2016-02-12 00:00:00+00:00,266.0
2016-02-19 00:00:00+00:00,260.0
2016-02-26 00:00:00+00:00,289.0
2016-03-04 00:00:00+00:00,230.0
2016-03-11 00:00:00+00:00,263.0
2016-03-18 00:00:00+00:00,244.0
2016-03-25 00:00:00+00:00,223.0
2016-04-01 00:00:00+00:00,327.0
2016-04-08 00:00:00+00:00,321.0
2016-04-15 00:00:00+00:00,396.0
2016-04-22 00:00:00+00:00,313.0
2016-04-29 00:00:00+00:00,268.0
2016-05-06 00:00:00+00:00,284.0
2016-05-13 00:00:00+00:00,265.0
2016-05-20 00:00:00+00:00,228.0
2016-05-27 00:00:00+00:00,283.0
2016-06-03 00:00:00+00:00,256.0
2016-06-10 00:00:00+00:00,285.0
2016-06-17 00:00:00+00:00,314.0
2016-06-24 00:00:00+00:00,348.0
2016-07-01 00:00:00+00:00,264.0
2016-07-08 00:00:00+00:00,262.0
2016-07-15 00:00:00+00:00,267.0
2016-07-22 00:00:00+00:00,243.0
2016-07-29 00:00:00+00:00,298.0
2016-08-05 00:00:00+00:00,228.0
2016-08-12 00:00:00+00:00,348.0
2016-08-19 00:00:00+00:00,420.0
2016-08-26 00:00:00+00:00,353.0
2016-09-02 00:00:00+00:00,384.0
2016-09-09 00:00:00+00:00,267.0
2016-09-16 00:00:00+00:00,300.0
2016-09-23 00:00:00+00:00,354.0
2016-09-30 00:00:00+00:00,245.0
2016-10-07 00:00:00+00:00,220.0
2016-10-14 00:00:00+00:00,256.0
2016-10-21 00:00:00+00:00,238.0
2016-10-28 00:00:00+00:00,246.0
2016-11-04 00:00:00+00:00,235.0
2016-11-11 00:00:00+00:00,477.0
2016-11-18 00:00:00+00:00,428.0
2016-11-25 00:00:00+00:00,266.0
2016-12-02 00:00:00+00:00,311.0
2016-12-09 00:00:00+00:00,429.0
2016-12-16 00:00:00+00:00,479.0
2016-12-23 00:00:00+00:00,312.0
2016-12-30 00:00:00+00:00,283.0
2017-01-06 00:00:00+00:00,266.0
2017-01-13 00:00:00+00:00,220.0
2017-01-20 00:00:00+00:00,258.0
2017-01-27 00:00:00+00:00,235.0
2017-02-03 00:00:00+00:00,215.0
2017-02-10 00:00:00+00:00,223.0
2017-02-17 00:00:00+00:00,206.0
2017-02-24 00:00:00+00:00,253.0
2017-03-03 00:00:00+00:00,209.0
2017-03-10 00:00:00+00:00,198.0
2017-03-17 00:00:00+00:00,228.0
2017-03-24 00:00:00+00:00,254.0
2017-03-31 00:00:00+00:00,253.0
2017-04-07 00:00:00+00:00,235.0
2017-04-14 00:00:00+00:00,239.0
2017-04-21 00:00:00+00:00,259.0
2017-04-28 00:00:00+00:00,292.0
2017-05-05 00:00:00+00:00,284.0
2017-05-12 00:00:00+00:00,226.0
2017-05-19 00:00:00+00:00,212.0
2017-05-26 00:00:00+00:00,234.0
2017-06-02 00:00:00+00:00,194.0
2017-06-09 00:00:00+00:00,227.0
2017-06-16 00:00:00+00:00,252.0
2017-06-23 00:00:00+00:00,219.0
2017-06-30 00:00:00+00:00,239.0
2017-07-07 00:00:00+00:00,258.0
2017-07-14 00:00:00+00:00,356.0
2017-07-21 00:00:00+00:00,267.0
2017-07-28 00:00:00+00:00,223.0
2017-08-04 00:00:00+00:00,225.0
2017-08-11 00:00:00+00:00,232.0
2017-08-18 00:00:00+00:00,214.0
2017-08-25 00:00:00+00:00,211.0
2017-09-01 00:00:00+00:00,231.0
2017-09-08 00:00:00+00:00,461.0
2017-09-15 00:00:00+00:00,312.0
2017-09-22 00:00:00+00:00,294.0
2017-09-29 00:00:00+00:00,222.0
2017-10-06 00:00:00+00:00,246.0
2017-10-13 00:00:00+00:00,232.0
2017-10-20 00:00:00+00:00,201.0
2017-10-27 00:00:00+00:00,333.0
2017-11-03 00:00:00+00:00,279.0
2017-11-10 00:00:00+00:00,357.0
2017-11-17 00:00:00+00:00,354.0
2017-11-24 00:00:00+00:00,229.0
2017-12-01 00:00:00+00:00,240.0
2017-12-08 00:00:00+00:00,219.0
2017-12-15 00:00:00+00:00,247.0
2017-12-22 00:00:00+00:00,209.0
2017-12-29 00:00:00+00:00,232.0
2018-01-05 00:00:00+00:00,243.0
2018-01-12 00:00:00+00:00,246.0
2018-01-19 00:00:00+00:00,327.0
2018-01-26 00:00:00+00:00,287.0
2018-02-02 00:00:00+00:00,245.0
2018-02-09 00:00:00+00:00,220.0
2018-02-16 00:00:00+00:00,238.0
2018-02-23 00:00:00+00:00,387.0
2018-03-02 00:00:00+00:00,301.0
2018-03-09 00:00:00+00:00,220.0
2018-03-16 00:00:00+00:00,219.0
2018-03-23 00:00:00+00:00,249.0
2018-03-30 00:00:00+00:00,265.0
2018-04-06 00:00:00+00:00,245.0
2018-04-13 00:00:00+00:00,223.0
2018-04-20 00:00:00+00:00,243.0
2018-04-27 00:00:00+00:00,217.0
2018-05-04 00:00:00+00:00,258.0
2018-05-11 00:00:00+00:00,243.0
2018-05-18 00:00:00+00:00,245.0
2018-05-25 00:00:00+00:00,213.0
2018-06-01 00:00:00+00:00,251.0
2018-06-08 00:00:00+00:00,236.0
2018-06-15 00:00:00+00:00,225.0
2018-06-22 00:00:00+00:00,248.0
2018-06-29 00:00:00+00:00,243.0
2018-07-06 00:00:00+00:00,291.0
2018-07-13 00:00:00+00:00,208.0
2018-07-20 00:00:00+00:00,231.0
2018-07-27 00:00:00+00:00,230.0
2018-08-03 00:00:00+00:00,277.0
2018-08-10 00:00:00+00:00,286.0
2018-08-17 00:00:00+00:00,588.0
2018-08-24 00:00:00+00:00,332.0
2018-08-31 00:00:00+00:00,303.0
2018-09-07 00:00:00+00:00,321.0
2018-09-14 00:00:00+00:00,333.0
2018-09-21 00:00:00+00:00,265.0
2018-09-28 00:00:00+00:00,404.0
2018-10-05 00:00:00+00:00,278.0
2018-10-12 00:00:00+00:00,316.0
2018-10-19 00:00:00+00:00,271.0
2018-10-26 00:00:00+00:00,387.0
2018-11-02 00:00:00+00:00,264.0
2018-11-09 00:00:00+00:00,286.0
2018-11-16 00:00:00+00:00,283.0
2018-11-23 00:00:00+00:00,241.0
2018-11-30 00:00:00+00:00,413.0
2018-12-07 00:00:00+00:00,288.0
2018-12-14 00:00:00+00:00,277.0
2018-12-21 00:00:00+00:00,340.0
2018-12-28 00:00:00+00:00,273.0
2019-01-04 00:00:00+00:00,308.0
2019-01-11 00:00:00+00:00,267.0
2019-01-18 00:00:00+00:00,272.0
2019-01-25 00:00:00+00:00,249.0
2019-02-01 00:00:00+00:00,267.0
2019-02-08 00:00:00+00:00,296.0
2019-02-15 00:00:00+00:00,266.0
2019-02-22 00:00:00+00:00,212.0
2019-03-01 00:00:00+00:00,262.0
2019-03-08 00:00:00+00:00,263.0
2019-03-15 00:00:00+00:00,253.0
2019-03-22 00:00:00+00:00,257.0
2019-03-29 00:00:00+00:00,265.0
2019-04-05 00:00:00+00:00,247.0
2019-04-12 00:00:00+00:00,294.0
2019-04-19 00:00:00+00:00,234.0
2019-04-26 00:00:00+00:00,273.0
2019-05-03 00:00:00+00:00,212.0
2019-05-10 00:00:00+00:00,277.0
2019-05-17 00:00:00+00:00,241.0
2019-05-24 00:00:00+00:00,201.0
2019-05-31 00:00:00+00:00,213.0
2019-06-07 00:00:00+00:00,203.0
2019-06-14 00:00:00+00:00,356.0
2019-06-21 00:00:00+00:00,342.0
2019-06-28 00:00:00+00:00,279.0
2019-07-05 00:00:00+00:00,408.0
2019-07-12 00:00:00+00:00,314.0
2019-07-19 00:00:00+00:00,232.0
2019-07-26 00:00:00+00:00,234.0
2019-08-02 00:00:00+00:00,225.0
2019-08-09 00:00:00+00:00,223.0
2019-08-16 00:00:00+00:00,209.0
2019-08-23 00:00:00+00:00,219.0
2019-08-30 00:00:00+00:00,218.0
2019-09-06 00:00:00+00:00,219.0
2019-09-13 00:00:00+00:00,215.0
2019-09-20 00:00:00+00:00,239.0
2019-09-27 00:00:00+00:00,265.0
2019-10-04 00:00:00+00:00,203.0
2019-10-11 00:00:00+00:00,217.0
2019-10-18 00:00:00+00:00,290.0
2019-10-25 00:00:00+00:00,273.0
2019-11-01 00:00:00+00:00,247.0
2019-11-08 00:00:00+00:00,300.0
2019-11-15 00:00:00+00:00,271.0
2019-11-22 00:00:00+00:00,305.0
2019-11-29 00:00:00+00:00,234.0
2019-12-06 00:00:00+00:00,255.0
2019-12-13 00:00:00+00:00,317.0
2019-12-20 00:00:00+00:00,333.0
2019-12-27 00:00:00+00:00,261.0
2020-01-03 00:00:00+00:00,290.0
2020-01-10 00:00:00+00:00,326.0
2020-01-17 00:00:00+00:00,273.0
2020-01-24 00:00:00+00:00,361.0
2020-01-31 00:00:00+00:00,264.0
2020-02-07 00:00:00+00:00,240.0
2020-02-14 00:00:00+00:00,229.0
2020-02-21 00:00:00+00:00,260.0
2020-02-28 00:00:00+00:00,231.0
2020-03-06 00:00:00+00:00,246.0
2020-03-13 00:00:00+00:00,211.0
2020-03-20 00:00:00+00:00,283.0
2020-03-27 00:00:00+00:00,244.0
2020-04-03 00:00:00+00:00,238.0
2020-04-10 00:00:00+00:00,280.0
2020-04-17 00:00:00+00:00,272.0
2020-04-24 00:00:00+00:00,246.0
2020-05-01 00:00:00+00:00,254.0
2020-05-08 00:00:00+00:00,259.0
2020-05-15 00:00:00+00:00,327.0
2020-05-22 00:00:00+00:00,289.0
2020-05-29 00:00:00+00:00,266.0
2020-06-05 00:00:00+00:00,225.0
2020-06-12 00:00:00+00:00,315.0
2020-06-19 00:00:00+00:00,345.0
2020-06-26 00:00:00+00:00,255.0
2020-07-03 00:00:00+00:00,270.0
2020-07-10 00:00:00+00:00,262.0
2020-07-17 00:00:00+00:00,320.0
2020-07-24 00:00:00+00:00,289.0
2020-07-31 00:00:00+00:00,273.0
2020-08-07 00:00:00+00:00,254.0
2020-08-14 00:00:00+00:00,242.0
2020-08-21 00:00:00+00:00,253.0
2020-08-28 00:00:00+00:00,293.0
2020-09-04 00:00:00+00:00,269.0
2020-09-11 00:00:00+00:00,259.0
2020-09-18 00:00:00+00:00,252.0
2020-09-25 00:00:00+00:00,265.0
2020-10-02 00:00:00+00:00,275.0
2020-10-09 00:00:00+00:00,220.0
2020-10-16 00:00:00+00:00,354.0
